Constituency_Number,Constituency_Name,Total_Electors,Total_Votes_Polled,Position,Candidate_Name,Votes,Vote_Percentage,Party
208,Sasaram,339218,177900,20,Arun Kumar,381,0.2,Hindu Samaj Party
209,Kargahar,313146,193589,1,Santosh Kumar Mishra,59763,30.9,Indian National Congress
209,Kargahar,313146,193589,2,Bashisth Singh,55680,28.8,Janata Dal (United)
209,Kargahar,313146,193589,3,Uday Pratap Singh,47321,24.4,Bahujan Samaj Party
209,Kargahar,313146,193589,4,Rakesh Kumar Singh,16988,8.8,Lok Jan Shakti Party
209,Kargahar,313146,193589,5,Neeraj Shukla,1594,0.8,Independent
209,Kargahar,313146,193589,6,Rinku Kumari,1560,0.8,Independent
209,Kargahar,313146,193589,7,Sima Kumari,1513,0.8,Jan Adhikar Party (Loktantrik)
209,Kargahar,313146,193589,8,Arvind Kumar Singh,1443,0.8,Independent
209,Kargahar,313146,193589,9,Narad Seth,1164,0.6,Rashtra Sewa Dal
209,Kargahar,313146,193589,10,Kamala Singh,1016,0.5,Independent
209,Kargahar,313146,193589,11,Paramhans Tiwari,896,0.5,Independent
209,Kargahar,313146,193589,12,Lal Dhari Singh,894,0.5,Independent
209,Kargahar,313146,193589,13,Ramashankar Tiwari,717,0.4,Independent
209,Kargahar,313146,193589,14,Deepak Kumar,647,0.3,Independent
209,Kargahar,313146,193589,15,Vindhyachal Devi,643,0.3,Bhartiya Sablog Party
209,Kargahar,313146,193589,16,Saurabh Tiwari,483,0.3,Bhartiya Lokmat Rashtrwadi Party
209,Kargahar,313146,193589,17,Shailesh Kumar,409,0.2,Bharatiya Aam Awam Party
209,Kargahar,313146,193589,18,Mohammad Shakil Ansari,377,0.2,Sanyukt Vikas Party
209,Kargahar,313146,193589,19,Ravi Patel,247,0.1,Rashtrawadi Janlok Party (Satya)
209,Kargahar,313146,193589,20,Sanjay Choubey,234,0.1,Rashtriya Jaihind Party
210,Dinara,294892,168753,1,Vijay Kumar Mandal,59541,35.3,Rashtriya Janata Dal
210,Dinara,294892,168753,2,Rajendra Prasad Singh,51313,30.4,Lok Jan Shakti Party
210,Dinara,294892,168753,3,Jai Kumar Singh,27252,16.2,Janata Dal (United)
210,Dinara,294892,168753,4,Rajesh Singh,18368,10.9,Rashtriya Lok Samta Party
210,Dinara,294892,168753,5,Rajesh Kumar Ram,1681,1.0,Independent
210,Dinara,294892,168753,6,Niranjan Kumar Ray,1567,0.9,Independent
210,Dinara,294892,168753,7,Bhupesh Singh,1431,0.9,Independent
210,Dinara,294892,168753,8,Anil Kumar Singh,1165,0.7,Independent
210,Dinara,294892,168753,9,Mritunjay Pandey,1012,0.6,Independent
210,Dinara,294892,168753,10,Arbind Kumar Pandey,919,0.5,Independent
210,Dinara,294892,168753,11,Arun Kumar Singh,904,0.5,Jan Adhikar Party (Loktantrik)
210,Dinara,294892,168753,12,Ajay Kumar Singh,842,0.5,Independent
210,Dinara,294892,168753,13,Harendra Singh,814,0.5,Independent
210,Dinara,294892,168753,14,Ramesar Noniya,446,0.3,Rashtriya Janwadi Party (Socialist)
210,Dinara,294892,168753,15,Jokhu Paswan,415,0.3,Bahujan Mukti Party
210,Dinara,294892,168753,16,Sunanda Singh,310,0.2,Bhartiya Sablog Party
210,Dinara,294892,168753,17,Satyendra Amrty Katyayan,306,0.2,Rashtrawadi Janlok Party (Satya)
210,Dinara,294892,168753,18,Rajendra Sah,283,0.2,Shoshit Samaj Dal
210,Dinara,294892,168753,19,Sita Sundari Kumari,184,0.1,Rashtriya Janshakti Party (Secular)
211,Nokha,284600,146989,1,Anita Devi,65690,44.7,Rashtriya Janata Dal
211,Nokha,284600,146989,2,Nagendra Chandrawansi,48018,32.7,Janata Dal (United)
211,Nokha,284600,146989,3,Krishna Kabir,12313,8.4,Lok Jan Shakti Party
211,Nokha,284600,146989,4,Akhileshwar Prasad Singh,10275,7.0,Rashtriya Lok Samta Party
211,Nokha,284600,146989,5,Arti Devi,2164,1.5,Independent
211,Nokha,284600,146989,6,Syad Sher Jahan,1646,1.1,Independent
211,Nokha,284600,146989,7,Shashi Kant Gupta,1521,1.0,Bharatiya Aam Awam Party
211,Nokha,284600,146989,8,Anita Yadav,1195,0.8,Jan Adhikar Party (Loktantrik)
211,Nokha,284600,146989,9,Kamlesh Kumar Mishra,843,0.6,Bhartiya Sablog Party
211,Nokha,284600,146989,10,Roushan Chaudhari,838,0.6,Rashtra Sewa Dal
211,Nokha,284600,146989,11,Ranjan Kumar Choudhary,691,0.5,Janshakti Vikas Party (Democratic)
211,Nokha,284600,146989,12,Surendra Pandey,581,0.4,Nationalist Congress Party
211,Nokha,284600,146989,13,Anirudh Kumar,511,0.4,Peoples Party Of India (Democratic)
211,Nokha,284600,146989,14,Dharmendra Kumar Singh,402,0.3,Rashtriya Samanta Dal
211,Nokha,284600,146989,15,Jbbar Ansari,301,0.2,Bharatiya Momin Front
212,Dehri,288685,153182,1,Phate Bahadur Singh,64567,42.2,Rashtriya Janata Dal
212,Dehri,288685,153182,2,Satyanarayan Singh,64103,41.9,Bharatiya Janta Party
212,Dehri,288685,153182,3,Pradeep Kumar Joshi,9070,5.9,Rashtra Sewa Dal
212,Dehri,288685,153182,4,Sona Devi,6027,3.9,Bahujan Samaj Party
212,Dehri,288685,153182,5,Rajiv Ranjan Kumar,3706,2.4,Independent
212,Dehri,288685,153182,6,Shiv Gandhi,1588,1.0,Independent
212,Dehri,288685,153182,7,Prem Prakash,983,0.6,Independent
212,Dehri,288685,153182,8,Sameer Kumar,633,0.4,Jan Adhikar Party (Loktantrik)
212,Dehri,288685,153182,9,Dinesh Sharma,633,0.4,Independent
212,Dehri,288685,153182,10,Gopal Krishna Rai,472,0.3,Independent
212,Dehri,288685,153182,11,Om Prakash Singh,458,0.3,Independent
212,Dehri,288685,153182,12,Uma Shankar Tiwari,428,0.3,Independent
212,Dehri,288685,153182,13,Ranjeet Kumar Patel,269,0.2,Prabal Bharat Party
212,Dehri,288685,153182,14,Ramendra Kumar,245,0.2,Jawan Kisan Morcha
213,Karakat,322275,168617,1,Arun Singh,82700,49.1,Communist Party Of India (Marxist-Leninist) (Liberation)
213,Karakat,322275,168617,2,Rajeshwar Raj,64511,38.3,Bharatiya Janta Party
213,Karakat,322275,168617,3,Amit Kumar Singh,5645,3.4,Rashtrawadi Janlok Party (Satya)
213,Karakat,322275,168617,4,Malti Singh,4901,2.9,Rashtriya Lok Samta Party
213,Karakat,322275,168617,5,Hare Ram Singh,2528,1.5,Independent
213,Karakat,322275,168617,6,Bansidhar Singh,2162,1.3,Independent
213,Karakat,322275,168617,7,Ashok Kumar Singh,2000,1.2,Independent
213,Karakat,322275,168617,8,Umesh Kumar,1347,0.8,Jan Adhikar Party (Loktantrik)
213,Karakat,322275,168617,9,Sweta Singh,963,0.6,Independent
213,Karakat,322275,168617,10,Binay Kumar,593,0.4,Independent
213,Karakat,322275,168617,11,Dharmendra Kumar Ram,499,0.3,Independent
213,Karakat,322275,168617,12,Baban Singh,407,0.2,Independent
213,Karakat,322275,168617,13,Lal Bahadur Yadav,361,0.2,Socialist Unity Centre Of India (COMMUNIST)
214,Arwal,251657,142368,1,Maha Nand Singh,68286,48.0,Communist Party Of India (Marxist-Leninist) (Liberation)
214,Arwal,251657,142368,2,Dipak Kumar Sharma,48336,34.0,Bharatiya Janta Party
214,Arwal,251657,142368,3,Subhash Chandra Yadav,7941,5.6,Rashtriya Lok Samta Party
214,Arwal,251657,142368,4,Mohan Kumar,2594,1.8,Janata Party
214,Arwal,251657,142368,5,Ajay Kumar,2342,1.7,Independent
214,Arwal,251657,142368,6,Anita Kumari,1498,1.1,Independent
214,Arwal,251657,142368,7,Vimala Kumari,1337,0.9,Bhartiya Sablog Party
214,Arwal,251657,142368,8,Abhishek Ranjan,1309,0.9,Jan Adhikar Party (Loktantrik)
214,Arwal,251657,142368,9,Krishna Kishore,945,0.7,Janata Dal (Secular)
214,Arwal,251657,142368,10,Anil Kumar Pandit,911,0.6,Rashtra Sewa Dal
214,Arwal,251657,142368,11,Sikandar Kumar,911,0.6,Jagrook Janta Party
214,Arwal,251657,142368,12,Shah Imran Ahmad,812,0.6,Independent
214,Arwal,251657,142368,13,Subhash Sharma,792,0.6,Apna Kisan Party
214,Arwal,251657,142368,14,Kameshwar Thakur,652,0.5,Bahujan Mukti Party
214,Arwal,251657,142368,15,Sanjay Kumar,636,0.5,Akhil Hind Forward Bloc (Krantikari)
214,Arwal,251657,142368,16,Gorakh Rajwar,530,0.4,Independent
214,Arwal,251657,142368,17,Aunrag Kumar,500,0.4,Peoples Party Of India (Democratic)
214,Arwal,251657,142368,18,Vimlesh Kumar,466,0.3,Pragatisheel Magahi Samaj
214,Arwal,251657,142368,19,Bhim Paswan,444,0.3,Independent
214,Arwal,251657,142368,20,Md Shabbir Alam,363,0.3,Bahujan Lok Dal
214,Arwal,251657,142368,21,Kumar Gaurav,263,0.2,Independent
214,Arwal,251657,142368,22,Vikash Kumar,260,0.2,Independent
214,Arwal,251657,142368,23,Shashi Bhushan Sinha,240,0.2,Independent
215,Kurtha,239502,135944,1,Bagi Kumar Verma,54227,39.9,Rashtriya Janata Dal
215,Kurtha,239502,135944,2,Satyadeo Singh,26417,19.4,Janata Dal (United)
215,Kurtha,239502,135944,3,Bhuwneshwar Pathak,20509,15.1,Lok Jan Shakti Party
215,Kurtha,239502,135944,4,Pappu Kumar Verma,16158,11.9,Rashtriya Lok Samta Party
215,Kurtha,239502,135944,5,Santosh Kumar Singh,2802,2.1,Independent
215,Kurtha,239502,135944,6,Jamaludin Ansari,2079,1.5,Jan Adhikar Party (Loktantrik)
215,Kurtha,239502,135944,7,Rampravesh Yadav,1677,1.2,Independent
215,Kurtha,239502,135944,8,Ajay Kumar,1616,1.2,Independent
215,Kurtha,239502,135944,9,Suchitra Sinha,1574,1.2,Bhartiya Sablog Party
215,Kurtha,239502,135944,10,Md Abdullah Jamal Malik,1499,1.1,Independent
215,Kurtha,239502,135944,11,Rajendra Yadav,1392,1.0,Loktantrik Janta Dal
215,Kurtha,239502,135944,12,Deepak Kumar,1291,1.0,Independent
215,Kurtha,239502,135944,13,Subhash Saw,1082,0.8,Rashtriya Samajhit Dal
215,Kurtha,239502,135944,14,Vinod Sharma,771,0.6,Independent
215,Kurtha,239502,135944,15,Shafiqul Rahman,752,0.6,Nationalist Congress Party
215,Kurtha,239502,135944,16,Subash Singh,709,0.5,Independent
215,Kurtha,239502,135944,17,Rupesh Kumar,478,0.4,Socialist Unity Centre Of India (COMMUNIST)
215,Kurtha,239502,135944,18,Sunil Kumar,477,0.4,Peoples Party Of India (Democratic)
215,Kurtha,239502,135944,19,Alok Kumar,434,0.3,Jagrook Janta Party
216,Jehanabad,289604,157160,1,Kumar Krishna Mohan Urf Suday Yadav,75030,47.7,Rashtriya Janata Dal
216,Jehanabad,289604,157160,2,Krishannandan Prasad Verma,41128,26.2,Janata Dal (United)
216,Jehanabad,289604,157160,3,Indu Devi Kashyap,24176,15.4,Lok Jan Shakti Party
216,Jehanabad,289604,157160,4,Manoj Kumar Singh,3945,2.5,Bahujan Samaj Party
216,Jehanabad,289604,157160,5,Mritunjay Kumar,2903,1.9,Bhartiya Sablog Party
216,Jehanabad,289604,157160,6,Sijantri Kumari,2026,1.3,Independent
216,Jehanabad,289604,157160,7,Sanjay Kumar,1822,1.2,Independent
216,Jehanabad,289604,157160,8,Sultan Amhad,1809,1.2,Jan Adhikar Party (Loktantrik)
216,Jehanabad,289604,157160,9,Satish Kumar,917,0.6,Republican Party Of India (Athawale)
216,Jehanabad,289604,157160,10,Sachida Nand Sinha,849,0.5,Janta Raj Vikas Party
216,Jehanabad,289604,157160,11,Kalam Uddin,706,0.5,Rashtriya Jan Jan Party
216,Jehanabad,289604,157160,12,Raju Kumar,638,0.4,Socialist Unity Centre Of India (COMMUNIST)
216,Jehanabad,289604,157160,13,Anil Kumar Singh,469,0.3,Janata Dal (Secular)
216,Jehanabad,289604,157160,14,Devendra Prasad,435,0.3,Apna Kisan Party
216,Jehanabad,289604,157160,15,Amit Kumar,307,0.2,Pragatisheel Magahi Samaj
217,Ghosi,256205,148474,1,Ram Bali Singh Yadav,74712,50.3,Communist Party Of India (Marxist-Leninist) (Liberation)
217,Ghosi,256205,148474,2,Rahul Kumar,57379,38.7,Janata Dal (United)
217,Ghosi,256205,148474,3,Rakesh Kumar Singh,4762,3.2,Lok Jan Shakti Party
217,Ghosi,256205,148474,4,Satyendra Prasad Yadav,2729,1.8,Independent
217,Ghosi,256205,148474,5,Nityananda,2328,1.6,Independent
217,Ghosi,256205,148474,6,Arvind Kumar,1652,1.1,Independent
217,Ghosi,256205,148474,7,Jayant Kumar,1333,0.9,Bhartiya Sablog Party
217,Ghosi,256205,148474,8,Jyoti Kumari,1091,0.7,Independent
217,Ghosi,256205,148474,9,Indrajeet Kumar Sudhakar,1019,0.7,Jai Maha Bharath Party
217,Ghosi,256205,148474,10,Sanjit Kumar Singh,803,0.5,Independent
217,Ghosi,256205,148474,11,Mani Bhushan Sharma,666,0.5,Independent
218,Makhdumpur,235605,135403,1,Satish Kumar,71571,52.9,Rashtriya Janata Dal
218,Makhdumpur,235605,135403,2,Devendra Kumar,49006,36.2,Hindustani Awam Morcha (Secular)
218,Makhdumpur,235605,135403,3,Byas Muni Das,5025,3.7,Bahujan Samaj Party
218,Makhdumpur,235605,135403,4,Dharmendra Kumar,3200,2.4,Independent
218,Makhdumpur,235605,135403,5,Avadh Paswan,1793,1.3,Nation First Democratic Party
218,Makhdumpur,235605,135403,6,Ranjit Paswan,1580,1.2,Independent
218,Makhdumpur,235605,135403,7,Ful Chand Manjhi,1347,1.0,Sanyukt Kisan Vikas Party
218,Makhdumpur,235605,135403,8,Mukesh Dayal,1140,0.8,Independent
218,Makhdumpur,235605,135403,9,Shravan Manjhi,741,0.6,Jagrook Janta Party
219,Goh,296825,183065,1,Bhim Kumar Singh,81410,44.5,Rashtriya Janata Dal
219,Goh,296825,183065,2,Manoj Kumar,45792,25.0,Bharatiya Janta Party
219,Goh,296825,183065,3,Dr. Ranvijay Kumar,44050,24.1,Rashtriya Lok Samta Party
219,Goh,296825,183065,4,"Rajesh Kumar, Son Of Madan Singh",3067,1.7,Independent
219,Goh,296825,183065,5,Sreekant Sharma,1678,0.9,Independent
219,Goh,296825,183065,6,Yudhisthir Nonia,1644,0.9,Independent
219,Goh,296825,183065,7,"Rajesh Kumar, Son Of Nunu Sharma",1642,0.9,Independent
219,Goh,296825,183065,8,Md. Eklakh,1193,0.7,Peace Party
219,Goh,296825,183065,9,Manoj Sharma,577,0.3,Independent
219,Goh,296825,183065,10,Dharmendra Kumar,367,0.2,Rashtra Sewa Dal
219,Goh,296825,183065,11,Manish Kumar,323,0.2,Independent
219,Goh,296825,183065,12,Dinesh Kumar Singh,308,0.2,Independent
219,Goh,296825,183065,13,Slendra Bihari,258,0.1,Shoshit Samaj Dal
219,Goh,296825,183065,14,Abhiram Priyadarshi,204,0.1,Independent
219,Goh,296825,183065,15,Rajesh Ranjan,194,0.1,Jai Maha Bharath Party
219,Goh,296825,183065,16,Shyam Sunder,183,0.1,Jan Adhikar Party (Loktantrik)
219,Goh,296825,183065,17,Chitranjan Sharma,175,0.1,Independent
220,Obra,303324,171872,1,Rishi Kumar,63662,37.0,Rashtriya Janata Dal
220,Obra,303324,171872,2,Prakash Chandra,40994,23.9,Lok Jan Shakti Party
220,Obra,303324,171872,3,Sunil Kumar,25234,14.7,Janata Dal (United)
220,Obra,303324,171872,4,Ajay Kumar,19879,11.6,Rashtriya Lok Samta Party
220,Obra,303324,171872,5,Pramod Singh Chandravanshi,7736,4.5,Independent
220,Obra,303324,171872,6,Som Prakash,7035,4.1,Swaraj Party (Loktantrik)
220,Obra,303324,171872,7,Sujeet Kumar,4066,2.4,Jan Adhikar Party (Loktantrik)
220,Obra,303324,171872,8,Rana Pratap Singh,1114,0.7,Bhartiya Sablog Party
220,Obra,303324,171872,9,Rabindra Nath Sharma,1089,0.6,Vanchit Samaj Party
220,Obra,303324,171872,10,Ramrup Rajvanshi,1063,0.6,Akhil Hind Forward Bloc (Krantikari)
221,Nabinagar,263586,156289,1,Vijay Kumar Singh Alias Dabloo Singh,64943,41.6,Rashtriya Janata Dal
221,Nabinagar,263586,156289,2,Virendra Kumar Singh,44822,28.7,Janata Dal (United)
221,Nabinagar,263586,156289,3,Dharmendra Kumar,23490,15.0,Rashtriya Lok Samta Party
221,Nabinagar,263586,156289,4,Vijay Kumar Singh,9140,5.9,Lok Jan Shakti Party
221,Nabinagar,263586,156289,5,Devpujan Prasad,2994,1.9,Independent
221,Nabinagar,263586,156289,6,Baban Kumar,1977,1.3,Jan Adhikar Party (Loktantrik)
221,Nabinagar,263586,156289,7,Anuj Kumar Singh,1756,1.1,Independent
221,Nabinagar,263586,156289,8,Ranjan Kumar,1665,1.1,Independent
221,Nabinagar,263586,156289,9,Sanju Devi,1589,1.0,Independent
221,Nabinagar,263586,156289,10,Gopal Nishad,1430,0.9,Nationalist Congress Party
221,Nabinagar,263586,156289,11,Ranjan Kumar Tiwari,1254,0.8,Rashtriya Jan Jan Party
221,Nabinagar,263586,156289,12,Bhashkar Kumar Verma,673,0.4,Pragatisheel Magahi Samaj
221,Nabinagar,263586,156289,13,Malti Devi,556,0.4,Swaraj Party (Loktantrik)
222,Kutumba,253930,136239,1,Rajesh Kumar,50822,37.3,Indian National Congress
222,Kutumba,253930,136239,2,Sharwan Bhuiya,34169,25.1,Hindustani Awam Morcha (Secular)
222,Kutumba,253930,136239,3,Lalan Ram,20433,15.0,Independent
222,Kutumba,253930,136239,4,Sarun Paswan,11800,8.7,Lok Jan Shakti Party
222,Kutumba,253930,136239,5,Krishna Ram,3997,2.9,Bahujan Samaj Party
222,Kutumba,253930,136239,6,Sateyendra Ram,2863,2.1,Independent
222,Kutumba,253930,136239,7,Harikrishna Paswan,2304,1.7,Bahujan Mukti Party
222,Kutumba,253930,136239,8,Vikesh Paswan,2134,1.6,Independent
222,Kutumba,253930,136239,9,Ranjeet Sagar,1796,1.3,Independent
222,Kutumba,253930,136239,10,Anil Kumar,1682,1.2,Jan Adhikar Party (Loktantrik)
222,Kutumba,253930,136239,11,Vikash Kumar Paswan,1289,1.0,Bhartiya Sarvodaya Party
222,Kutumba,253930,136239,12,Yugesh Ram,1058,0.8,Bharatiya Momin Front
222,Kutumba,253930,136239,13,Shailesh Rahi,1006,0.7,Akhil Hind Forward Bloc (Krantikari)
222,Kutumba,253930,136239,14,Nagendra Prasad,886,0.7,Independent
223,Aurangabad,306137,167170,1,Anand Shankar Singh,70018,41.9,Indian National Congress
223,Aurangabad,306137,167170,2,Ramadhar Singh,67775,40.5,Bharatiya Janta Party
223,Aurangabad,306137,167170,3,Anil Kumar,18444,11.0,Bahujan Samaj Party
223,Aurangabad,306137,167170,4,Sanjiv Kumar Singh,2610,1.6,Independent
223,Aurangabad,306137,167170,5,Suresh Prasad,2366,1.4,Bahujan Mukti Party
223,Aurangabad,306137,167170,6,Chandesh Pd Gupta,2254,1.4,Jan Adhikar Party (Loktantrik)
223,Aurangabad,306137,167170,7,Archana Devi,1614,1.0,Pragatisheel Magahi Samaj
223,Aurangabad,306137,167170,8,Maheshwar Paswan,1232,0.7,Akhil Hind Forward Bloc (Krantikari)
223,Aurangabad,306137,167170,9,Ashish Kumar Soni,857,0.5,Rashtra Sewa Dal
224,Rafiganj,316794,181863,1,Mohammad Nehaluddin,63325,34.8,Rashtriya Janata Dal
224,Rafiganj,316794,181863,2,Pramod Kumar Singh,53896,29.6,Independent
224,Rafiganj,316794,181863,3,Ashok Kumar Singh,26833,14.8,Janata Dal (United)
224,Rafiganj,316794,181863,4,Ranjit Kumar,14597,8.0,Bahujan Samaj Party
224,Rafiganj,316794,181863,5,Manoj Kumar Singh,8491,4.7,Lok Jan Shakti Party
224,Rafiganj,316794,181863,6,Arif Raja,4872,2.7,Independent
224,Rafiganj,316794,181863,7,Santosh Kumar Urf Santosh Kushwaha,2165,1.2,Independent
224,Rafiganj,316794,181863,8,Sandeep Singh Samdarshi,1619,0.9,Jan Adhikar Party (Loktantrik)
224,Rafiganj,316794,181863,9,Raj Kumar,1172,0.6,Rashtra Sewa Dal
224,Rafiganj,316794,181863,10,Ravi Shankar Kumar,1039,0.6,Voters Party International
224,Rafiganj,316794,181863,11,Ashok Kumar Singh,1014,0.6,Independent
224,Rafiganj,316794,181863,12,Vishal Kumar Singh,825,0.5,Nationalist Congress Party
224,Rafiganj,316794,181863,13,Vijay Kumar,702,0.4,Jai Maha Bharath Party
224,Rafiganj,316794,181863,14,Arman Khan,691,0.4,Bhartiya Sablog Party
224,Rafiganj,316794,181863,15,Ramjee Singh Kanta,622,0.3,Akhil Hind Forward Bloc (Krantikari)
225,Gurua,274122,177960,1,Vinay Kumar,70761,39.8,Rashtriya Janata Dal
225,Gurua,274122,177960,2,Rajiv Nandan,64162,36.1,Bharatiya Janta Party
225,Gurua,274122,177960,3,Raghvendra Narayan Yadav,15235,8.6,Bahujan Samaj Party
225,Gurua,274122,177960,4,Sudhir Kumar Verma,7444,4.2,Jan Adhikar Party (Loktantrik)
225,Gurua,274122,177960,5,Yugesh Paswan,2336,1.3,Rashtriya Samaj Paksha
225,Gurua,274122,177960,6,Arvind Kumar Srivastwa,1905,1.1,Independent
225,Gurua,274122,177960,7,Ramashray Ravidas,1795,1.0,Akhil Hind Forward Bloc (Krantikari)
225,Gurua,274122,177960,8,Binay Kumar,1666,0.9,Independent
225,Gurua,274122,177960,9,Dilip Kumar Singh,1536,0.9,Independent
225,Gurua,274122,177960,10,Ramadhar Singh,1438,0.8,Nationalist Congress Party
225,Gurua,274122,177960,11,Md. Azaj,1306,0.7,Bahujan Lok Dal
225,Gurua,274122,177960,12,Ajay Kumar,1101,0.6,Pragatisheel Magahi Samaj
225,Gurua,274122,177960,13,Uday Kumar Verma,1057,0.6,Independent
225,Gurua,274122,177960,14,Raja Ram Azad,991,0.6,Bhartiya Lok Nayak Party
225,Gurua,274122,177960,15,Mithilesh Kumar Sharma,873,0.5,All India Forward Bloc
225,Gurua,274122,177960,16,Ranjan Kumar Barnwal,802,0.5,Independent
225,Gurua,274122,177960,17,Krishan Deo Singh,685,0.4,Independent
225,Gurua,274122,177960,18,Bhim Prasad,628,0.4,Rashtrawadi Janlok Party (Satya)
225,Gurua,274122,177960,19,Dinanath Prasad,614,0.4,Aam Janta Party Rashtriya
225,Gurua,274122,177960,20,Arvind Kumar,492,0.3,Peoples Party Of India (Democratic)
225,Gurua,274122,177960,21,Brajesh Pandey,401,0.2,Rashtra Sewa Dal
225,Gurua,274122,177960,22,Vinod Paswan,399,0.2,Independent
225,Gurua,274122,177960,23,Ashok Kumar Singh,333,0.2,Bhartiya Lok Chetna Party
226,Sherghati,264303,167752,1,Manju Agrawal,61804,36.8,Rashtriya Janata Dal
226,Sherghati,264303,167752,2,Vinod Prasad Yadav,45114,26.9,Janata Dal (United)
226,Sherghati,264303,167752,3,Mukesh Kumar Yadav,24107,14.4,Lok Jan Shakti Party
226,Sherghati,264303,167752,4,Masaroor Alam,14987,8.9,All India Majlis-E-Ittehadul Muslimeen
226,Sherghati,264303,167752,5,Omair Khan,11805,7.0,Jan Adhikar Party (Loktantrik)
226,Sherghati,264303,167752,6,Mukesh Prasad,3331,2.0,Independent
226,Sherghati,264303,167752,7,Ramchandra Prasad Yadav,2652,1.6,Independent
226,Sherghati,264303,167752,8,Manju Devi,1174,0.7,Independent
226,Sherghati,264303,167752,9,Karan Raj,1058,0.6,Ambedkarite Party Of India
226,Sherghati,264303,167752,10,Vinod Kumar Singh,981,0.6,Peoples Party Of India (Democratic)
226,Sherghati,264303,167752,11,Chandradev Kumar Yadav,739,0.4,Independent
227,Imamganj,285062,168940,1,Jitan Ram Manjhi,78762,46.6,Hindustani Awam Morcha (Secular)
227,Imamganj,285062,168940,2,Uday Narain Choudhary,62728,37.1,Rashtriya Janata Dal
227,Imamganj,285062,168940,3,Kumari Shobha Sinha,14197,8.4,Lok Jan Shakti Party
227,Imamganj,285062,168940,4,Fakirchand Das,3797,2.3,Jan Adhikar Party (Loktantrik)
227,Imamganj,285062,168940,5,Jitendra Kumar Paswan,2337,1.4,Rashtriya Lok Samta Party
227,Imamganj,285062,168940,6,Jitendra Chaudhari,2033,1.2,Jagrook Janta Party
227,Imamganj,285062,168940,7,Bijendra Paswan,1579,0.9,Independent
227,Imamganj,285062,168940,8,Deepak Ram,1339,0.8,Independent
227,Imamganj,285062,168940,9,Lalan Kumar,1206,0.7,Ambedkarite Party Of India
227,Imamganj,285062,168940,10,Banarsi Das,962,0.6,Peoples Party Of India (Democratic)
228,Barachatti,294094,181135,1,Jyoti Devi,72491,40.0,Hindustani Awam Morcha (Secular)
228,Barachatti,294094,181135,2,Samata Devi,66173,36.5,Rashtriya Janata Dal
228,Barachatti,294094,181135,3,Renuka Devi,11244,6.2,Lok Jan Shakti Party
228,Barachatti,294094,181135,4,Rita Devi,9721,5.4,Bahujan Samaj Party
228,Barachatti,294094,181135,5,Arjun Bhuiyan,3836,2.1,Independent
228,Barachatti,294094,181135,6,Puniya Devi,3778,2.1,Independent
228,Barachatti,294094,181135,7,Bal Kunwar Manjhi,3127,1.7,Jan Adhikar Party (Loktantrik)
228,Barachatti,294094,181135,8,Shivcharan Manjhi,2962,1.6,Independent
